Trans ID,ของ,วันที่,ชื่อสินค้า,จำนวน,ราคาต่อหน่วย,รวมทั้งสิ้น
746,หริ่ง,1/27/2023 0:00,น้ำผลไม้ D ใหญ่,1,10,10
746,หริ่ง,1/27/2023 0:00,น้ำแข็ง,1,5,5
746,หริ่ง,1/27/2023 0:00,ไข่ไก่,3,5,15
746,หริ่ง,1/27/2023 0:00,บ๊วย * 10,1,15,15
746,หริ่ง,1/27/2023 0:00,ปลากระป๋อง 3 แม่ครัว 155g * 10,1,20,20
746,หริ่ง,1/27/2023 0:00,ถั่วตัด,2,5,10
,หริ่ง Total,,,,,1532
80,หลอด,1/17/2023 0:00,กระทิงแดง 100ml * 50,1,10,10
161,หลอด,1/18/2023 0:00,โสม 100ml * 50,1,10,10
176,หลอด,1/18/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
177,หลอด,1/18/2023 0:00,เป๊ปซี่ 300ml * 24,1,13,13
236,หลอด,1/19/2023 0:00,โสม 100ml * 50,1,10,10
261,หลอด,1/19/2023 0:00,ช้าง เบียร์,1,60,60
277,หลอด,1/19/2023 0:00,ช้าง เบียร์,1,60,60
279,หลอด,1/19/2023 0:00,ช้าง เบียร์,1,60,60
365,หลอด,1/21/2023 0:00,เนสกาแฟกระป๋อง โรบัสต้า แดง * 30,1,15,15
398,หลอด,1/21/2023 0:00,เนสกาแฟซอง 17g * 60,2,5,10
398,หลอด,1/21/2023 0:00,แลคตาซอย รสหวาน 300ml * 36,1,11,11
503,หลอด,1/24/2023 0:00,ดัชมิลค์ นมกล่อง * 48,1,10,10
537,หลอด,1/24/2023 0:00,BKP แฟรงค์ไก่รมควันหนังกรอบ 500g,1,85,85
658,หลอด,1/26/2023 9:59,โสม 100ml * 50,1,10,10
658,หลอด,1/26/2023 9:59,ข้าวเหนียวถั่วดำ,1,17,17
,หลอด Total,,,,,391
27,อ็อด,1/14/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
64,อ็อด,1/16/2023 0:00,แลคตาซอย รสหวาน 300ml * 36,1,11,11
64,อ็อด,1/16/2023 0:00,กระเทียม,1,10,10
64,อ็อด,1/16/2023 0:00,หอมแดง,1,10,10
64,อ็อด,1/16/2023 0:00,จ๋อม เล็ก,1,12,12
64,อ็อด,1/16/2023 0:00,กับข้าว 25,1,25,25
64,อ็อด,1/16/2023 0:00,ช้าง เบียร์,2,60,120
105,อ็อด,1/17/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
115,อ็อด,1/17/2023 0:00,ช้าง เบียร์,2,60,120
115,อ็อด,1/17/2023 0:00,แลคตาซอย รสหวาน 300ml * 36,1,11,11
115,อ็อด,1/17/2023 0:00,กับข้าว 25,2,25,50
563,อ็อด,1/17/2023 0:00,เป๊ปซี่ 300ml * 24,1,13,13
563,อ็อด,1/17/2023 0:00,ก๊วยจั๊บ,1,35,35
563,อ็อด,1/17/2023 0:00,ข้าวเหนียว,2,5,10
154,อ็อด,1/18/2023 0:00,เป๊ปซี่ 300ml * 24,1,13,13
154,อ็อด,1/18/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
154,อ็อด,1/18/2023 0:00,m100/m150 150ml * 50,1,12,12
154,อ็อด,1/18/2023 0:00,ข้าวเหนียว,4,5,20
154,อ็อด,1/18/2023 0:00,กับข้าว 25,2,25,50
189,อ็อด,1/18/2023 0:00,กับข้าว 25,1,25,25
191,อ็อด,1/18/2023 0:00,ข้าวแข็ง เบญจรงค์ 5kg,1,115,115
257,อ็อด,1/19/2023 0:00,ช้าง เบียร์,2,60,120
257,อ็อด,1/19/2023 0:00,มาม่า ต้มยำกุ้งน้ำข้น * 40,3,7,21
257,อ็อด,1/19/2023 0:00,ไข่ไก่,5,5,25
331,อ็อด,1/20/2023 0:00,ช้าง เบียร์,2,60,120
331,อ็อด,1/20/2023 0:00,ไข่ไก่,5,5,25
331,อ็อด,1/20/2023 0:00,แลคตาซอย รสหวาน 300ml * 36,1,11,11
378,อ็อด,1/21/2023 0:00,แมส,1,12,12
378,อ็อด,1/21/2023 0:00,ปลาร้า กระปุก,1,12,12
379,อ็อด,1/21/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
391,อ็อด,1/21/2023 0:00,ข้าวคลุกกะปิ,1,35,35
406,อ็อด,1/21/2023 0:00,ช้าง เบียร์,2,60,120
411,อ็อด,1/21/2023 0:00,ไข่ไก่,5,5,25
411,อ็อด,1/21/2023 0:00,แลคตาซอย รสหวาน 300ml * 36,1,11,11
411,อ็อด,1/21/2023 0:00,ปลากระป๋องซีเชฟ * 10,1,20,20
499,อ็อด,1/24/2023 0:00,กับข้าว 25,2,25,50
499,อ็อด,1/24/2023 0:00,ก๊วยจั๊บ,1,35,35
499,อ็อด,1/24/2023 0:00,ข้าวเหนียว,2,5,10
499,อ็อด,1/24/2023 0:00,ข้าว,2,5,10
502,อ็อด,1/24/2023 0:00,ปลาร้า กระปุก,1,12,12
540,อ็อด,1/24/2023 0:00,ช้าง เบียร์,2,60,120
540,อ็อด,1/24/2023 0:00,กับข้าว 25,1,25,25
602,อ็อด,1/25/2023 0:00,เป๊ปซี่ 300ml * 24,1,13,13
602,อ็อด,1/25/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
631,อ็อด,1/25/2023 0:00,มาม่าซอง ต้มยำกุ้ง * 40,3,7,21
631,อ็อด,1/25/2023 0:00,ไข่ไก่,5,5,25
631,อ็อด,1/25/2023 0:00,ช้าง เบียร์,2,60,120
631,อ็อด,1/25/2023 0:00,หอมแดง,1,10,10
692,อ็อด,1/26/2023 0:00,ช้าง เบียร์,2,60,120
692,อ็อด,1/26/2023 0:00,ปลากระป๋อง Aro * 10,1,15,15
692,อ็อด,1/26/2023 0:00,downy 25ml * 24,1,5,5
692,อ็อด,1/26/2023 0:00,แอทเทค อีซี่ 60g 5บ * 12,1,5,5
748,อ็อด,1/27/2023 0:00,ไข่ไก่,5,5,25
748,อ็อด,1/27/2023 0:00,น้ำปลา ทิพรส 700cc * 12,1,35,35
748,อ็อด,1/27/2023 0:00,แลคตาซอย รสหวาน 300ml * 36,1,11,11
748,อ็อด,1/27/2023 0:00,ชูรส ถ้วยแดง อายิโนะโมโตะ 72g * 20,1,10,10
,อ็อด Total,,,,,1748
557,อู๊ด,1/16/2023 0:00,กระเทียม,1,10,10
557,อู๊ด,1/16/2023 0:00,น้ำจิ้มสุกี้กวางตุ้ง พันท้าย 330g * 6,1,60,60
557,อู๊ด,1/16/2023 0:00,ไฟแช็ค ARO,1,8,8
557,อู๊ด,1/16/2023 0:00,เนส กาแฟซอง เขียว 17g * 60,2,5,10
557,อู๊ด,1/16/2023 0:00,หมูนุ่มแช่ฟรีส SPC FZ 1kg,1,125,125
558,อู๊ด,1/16/2023 0:00,ลีโอ leo เบียร์,1,65,65
91,อู๊ด,1/17/2023 0:00,ข้าวเหนียว,4,5,20
91,อู๊ด,1/17/2023 0:00,น้ำแข็ง,1,5,5
91,อู๊ด,1/17/2023 0:00,ปลาดุก,1,40,40
91,อู๊ด,1/17/2023 0:00,หมูปิ้ง,2,25,50
91,อู๊ด,1/17/2023 0:00,กับข้าว 25,1,25,25
91,อู๊ด,1/17/2023 0:00,ไวตามิ้ลค์ vitamilk ขวด 300ml * 24,1,15,15
91,อู๊ด,1/17/2023 0:00,กาแฟกระป๋อง โรบัสต้า เบอร์ดี้ 180ml * 30,1,15,15
91,อู๊ด,1/17/2023 0:00,โสม 100ml * 50,2,10,20
92,อู๊ด,1/17/2023 0:00,ข้าวเหนียวปิ้ง,2,6,12
108,อู๊ด,1/17/2023 0:00,ยาอมกำกิณเกียง,1,45,45
108,อู๊ด,1/17/2023 0:00,ผลไม้ดอง,1,5,5
108,อู๊ด,1/17/2023 0:00,ฟริทซี สตอร์เบอร์รี่ * 12,1,5,5
108,อู๊ด,1/17/2023 0:00,บ๊วย * 10,1,15,15
572,อู๊ด,1/17/2023 0:00,กับข้าว 25,1,25,25
572,อู๊ด,1/17/2023 0:00,ปูอัดสลัด,1,35,35
572,อู๊ด,1/17/2023 0:00,ข้าวเหนียว,2,5,10
572,อู๊ด,1/17/2023 0:00,เนส กาแฟซอง เขียว 17g * 60,2,5,10
167,อู๊ด,1/18/2023 0:00,ไก่เสียบไม้ 35,1,40,40
167,อู๊ด,1/18/2023 0:00,ปลาทูทอด,1,30,30
167,อู๊ด,1/18/2023 0:00,ข้าวเหนียว,4,5,20
167,อู๊ด,1/18/2023 0:00,โสม 100ml * 50,2,10,20
167,อู๊ด,1/18/2023 0:00,ไวตามิ้ลค์ vitamilk ขวด 300ml * 24,1,15,15
167,อู๊ด,1/18/2023 0:00,กาแฟกระป๋อง เบอร์ดี้ burdy เขียว 180ml * 30,1,15,15
167,อู๊ด,1/18/2023 0:00,กับข้าว 25,1,25,25
168,อู๊ด,1/18/2023 0:00,น้ำแข็ง,1,5,5
206,อู๊ด,1/18/2023 0:00,ขนมจีน,2,12,24
206,อู๊ด,1/18/2023 0:00,เนสกาแฟซอง 17g * 60,2,5,10
206,อู๊ด,1/18/2023 0:00,ซาร่า 10เม็ด * 100,1,15,15
231,อู๊ด,1/19/2023 0:00,ปาท๋องโก๋ยัดสังขยา,1,12,12
231,อู๊ด,1/19/2023 0:00,ไก่เสียบไม้ 35,1,40,40
231,อู๊ด,1/19/2023 0:00,กับข้าว 25,1,25,25
231,อู๊ด,1/19/2023 0:00,กาแฟกระป๋อง โรบัสต้า เบอร์ดี้ burdy แดง 180ml * 30,1,15,15
231,อู๊ด,1/19/2023 0:00,ไวตามิ้ลค์ vitamilk double black * 24,1,15,15
231,อู๊ด,1/19/2023 0:00,ข้าวเหนียว,4,5,20
231,อู๊ด,1/19/2023 0:00,กระทิงแดง 100ml * 50,1,10,10
232,อู๊ด,1/19/2023 0:00,ปาท๋องโก๋,1,12,12
255,อู๊ด,1/19/2023 0:00,เนสกาแฟซอง 17g * 60,2,5,10
255,อู๊ด,1/19/2023 0:00,ช้าง เบียร์,1,60,60
255,อู๊ด,1/19/2023 0:00,ข้าวเหนียว,1,5,5
274,อู๊ด,1/19/2023 0:00,ทิชชู่ม้วน,1,5,5
316,อู๊ด,1/20/2023 0:00,ปาท๋องโก๋ยัดสังขยา,1,12,12
316,อู๊ด,1/20/2023 0:00,หมูปิ้ง,2,25,50
316,อู๊ด,1/20/2023 0:00,ข้าวเหนียว,2,5,10
316,อู๊ด,1/20/2023 0:00,กาแฟกระป๋อง เบอร์ดี้ burdy เขียว 180ml * 30,1,15,15
316,อู๊ด,1/20/2023 0:00,โสม 100ml * 50,1,10,10
316,อู๊ด,1/20/2023 0:00,ไวตามิ้ลค์ vitamilk double black * 24,1,15,15
316,อู๊ด,1/20/2023 0:00,น้ำเต้าหู้เครื่อง,1,12,12
376,อู๊ด,1/21/2023 0:00,ไวตามิ้ลค์ vitamilk double black * 24,1,15,15
376,อู๊ด,1/21/2023 0:00,กาแฟกระป๋อง เบอร์ดี้ burdy เขียว 180ml * 30,1,15,15
376,อู๊ด,1/21/2023 0:00,ปาท๋องโก๋,1,12,12
376,อู๊ด,1/21/2023 0:00,ก๊วยจั๊บ,1,35,35
376,อู๊ด,1/21/2023 0:00,ข้าวมันไก่ 35,1,35,35
403,อู๊ด,1/21/2023 0:00,กาแฟกระป๋อง โรบัสต้า เบอร์ดี้ burdy แดง 180ml * 30,1,15,15
403,อู๊ด,1/21/2023 0:00,โสม 100ml * 50,1,10,10
423,อู๊ด,1/21/2023 0:00,บรีสเอกเซล ผง,1,20,20
423,อู๊ด,1/21/2023 0:00,ลีโอ leo เบียร์,1,65,65
423,อู๊ด,1/21/2023 0:00,เนส กาแฟซอง 17g * 60,2,5,10
,อู๊ด Total,,,,,1156
,Grand Total,,,,,40319
